item_id,item_api_url,item_page_url,title,identifier,scan_number,printed_page,position_on_page,chapter,illustration_type,visual_typology,creators,subjects,characters,narrative_place,geographic_place,illustration_image_url,media_ids,canvas_label,canvas_id,page_iiif_image_service,page_full_image_url,x,y,w,h,match_score,match_method,iiif_region_url
229061,https://dlrc.ficlit.unibo.it/api/items/229061,https://dlrc.ficlit.unibo.it/s/lib/item/229061,"Un pulcino negli artigli di un falco, immagine che rappresenta lo stato d'animo di Don Abbondio nei confronti del cardinale Federigo",Quarantana_0498_p.492_1,0498,492,1,Capitolo XXV,Altre illustrazioni,Figura allegorica,"Gonin, Francesco",Cultura; Passioni; Religione; Potere,,Paese di Renzo e Lucia,,https://dlrc.ficlit.unibo.it/files/original/f7b5275139f35d00ecc8ec46dae666f6932f162b.jpg,229566; 230070,Quarantana_0498_p.492.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p498,https://dlrc.ficlit.unibo.it/iiif/2/232543,https://dlrc.ficlit.unibo.it/iiif/2/232543/full/full/0/default.jpg,761,775,786,734,0.916,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232543/761,775,786,734/full/0/default.jpg"
229062,https://dlrc.ficlit.unibo.it/api/items/229062,https://dlrc.ficlit.unibo.it/s/lib/item/229062,Rapace che si libra in volo su due colombe,Quarantana_0499_p.493_1,0499,493,1,Capitolo XXVI,Intestazione,Figura allegorica,"Gonin, Francesco",Cultura; Passioni; Religione; Potere,,,,https://dlrc.ficlit.unibo.it/files/original/1410e50d6164afe763d0cb1a048b78642b07fa23.jpg,229567; 230071,Quarantana_0499_p.493.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p499,https://dlrc.ficlit.unibo.it/iiif/2/232544,https://dlrc.ficlit.unibo.it/iiif/2/232544/full/full/0/default.jpg,232,482,841,302,0.6877,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232544/232,482,841,302/full/0/default.jpg"
229063,https://dlrc.ficlit.unibo.it/api/items/229063,https://dlrc.ficlit.unibo.it/s/lib/item/229063,Don Abbondio rimane senza parole,Quarantana_0499_p.493_2,0499,493,2,Capitolo XXVI,Capolettera,Scena con figure,"[Gonin, Francesco]",Cultura; Passioni; Religione; Potere,"Abbondio, don",Paese di Renzo e Lucia,,https://dlrc.ficlit.unibo.it/files/original/e74df34c97c3b3d31e33ab336cc303b6a6f13e0d.jpg,229568; 230072,Quarantana_0499_p.493.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p499,https://dlrc.ficlit.unibo.it/iiif/2/232544,https://dlrc.ficlit.unibo.it/iiif/2/232544/full/full/0/default.jpg,257,1057,266,336,0.9877,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232544/257,1057,266,336/full/0/default.jpg"
229064,https://dlrc.ficlit.unibo.it/api/items/229064,https://dlrc.ficlit.unibo.it/s/lib/item/229064,Don Abbondio discute con Federigo Borromeo,Quarantana_0502_p.496_1,0502,496,1,Capitolo XXVI,Altre illustrazioni,Scena con figure,"Gonin, Francesco",Cultura; Passioni; Religione; Potere,"Abbondio, don; Borromeo, Federigo",Paese di Renzo e Lucia,,https://dlrc.ficlit.unibo.it/files/original/b0550a1422917c7475384d3c68ae3e756967c288.jpg,229569; 230073,Quarantana_0502_p.496.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p502,https://dlrc.ficlit.unibo.it/iiif/2/232547,https://dlrc.ficlit.unibo.it/iiif/2/232547/full/full/0/default.jpg,763,864,792,695,0.9623,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232547/763,864,792,695/full/0/default.jpg"
229065,https://dlrc.ficlit.unibo.it/api/items/229065,https://dlrc.ficlit.unibo.it/s/lib/item/229065,Don Abbondio segue il cardinale Federigo con il capo abbassato,Quarantana_0505_p.499_1,0505,499,1,Capitolo XXVI,Altre illustrazioni,Scena con figure,"Gonin, Francesco",Cultura; Passioni; Religione; Potere,"Abbondio, don; Borromeo, Federigo",Paese di Renzo e Lucia,,https://dlrc.ficlit.unibo.it/files/original/4b9ea61a200316800e6c4ba0cc071f639808e003.jpg,229570; 230074,Quarantana_0505_p.499.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p505,https://dlrc.ficlit.unibo.it/iiif/2/232550,https://dlrc.ficlit.unibo.it/iiif/2/232550/full/full/0/default.jpg,374,1173,544,466,0.9895,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232550/374,1173,544,466/full/0/default.jpg"
229066,https://dlrc.ficlit.unibo.it/api/items/229066,https://dlrc.ficlit.unibo.it/s/lib/item/229066,Agnese conta i soldi donati dall'innominato,Quarantana_0507_p.501_1,0507,501,1,Capitolo XXVI,Altre illustrazioni,Scena con figure,"Gonin, Francesco",Economia,"Agnese, madre di Lucia",Paese di Renzo e Lucia,,https://dlrc.ficlit.unibo.it/files/original/629459c9e756e6e7b48478bdd0e1f607e2764394.jpg,229571; 230075,Quarantana_0507_p.501.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p507,https://dlrc.ficlit.unibo.it/iiif/2/232552,https://dlrc.ficlit.unibo.it/iiif/2/232552/full/full/0/default.jpg,435,545,444,450,0.9869,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232552/435,545,444,450/full/0/default.jpg"
229067,https://dlrc.ficlit.unibo.it/api/items/229067,https://dlrc.ficlit.unibo.it/s/lib/item/229067,Lucia confessa ad Agnese il suo voto,Quarantana_0509_p.503_1,0509,503,1,Capitolo XXVI,Altre illustrazioni,Scena con figure,"Gonin, Francesco",Religione,"Lucia Mondella; Agnese, madre di Lucia",Villa di don Ferrante,,https://dlrc.ficlit.unibo.it/files/original/693adb744414d557fca89ed1f6032f5a886c8e47.jpg,229572; 230076,Quarantana_0509_p.503.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p509,https://dlrc.ficlit.unibo.it/iiif/2/232554,https://dlrc.ficlit.unibo.it/iiif/2/232554/full/full/0/default.jpg,261,836,786,647,0.8335,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232554/261,836,786,647/full/0/default.jpg"
229068,https://dlrc.ficlit.unibo.it/api/items/229068,https://dlrc.ficlit.unibo.it/s/lib/item/229068,Il governatore di Milano Gonzalo Fernandez di Córdoba parla con il residente di Milano in Venezia,Quarantana_0512_p.506_1,0512,506,1,Capitolo XXVI,Altre illustrazioni,Scena con figure,"Gonin, Francesco",Potere,"Fernández de Córdoba, Gonzalo; Residente di Venezia in Milano",,Milano,https://dlrc.ficlit.unibo.it/files/original/7b9a288bed6cbbad971347c66a30cd0748ba92ba.jpg,229573; 230077,Quarantana_0512_p.506.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p512,https://dlrc.ficlit.unibo.it/iiif/2/232557,https://dlrc.ficlit.unibo.it/iiif/2/232557/full/full/0/default.jpg,765,1225,786,616,0.7695,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232557/765,1225,786,616/full/0/default.jpg"
229069,https://dlrc.ficlit.unibo.it/api/items/229069,https://dlrc.ficlit.unibo.it/s/lib/item/229069,Uomo che fa un cenno che simboleggia l'intesa tra narratore e lettore,Quarantana_0514_p.508_1,0514,508,1,Capitolo XXVI,Altre illustrazioni,Figura allegorica,"Gonin, Francesco; Sacchi, Luigi; Loyseau",Romanzo; Verità,,,,https://dlrc.ficlit.unibo.it/files/original/b07648ae48c77190ee5f53464516c52db22112ed.jpg,229574; 230078,Quarantana_0514_p.508.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p514,https://dlrc.ficlit.unibo.it/iiif/2/232559,https://dlrc.ficlit.unibo.it/iiif/2/232559/full/full/0/default.jpg,875,1217,544,523,0.8385,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232559/875,1217,544,523/full/0/default.jpg"
229070,https://dlrc.ficlit.unibo.it/api/items/229070,https://dlrc.ficlit.unibo.it/s/lib/item/229070,Mano con pugnale che impedisce alle due giovani mani di unirsi,Quarantana_0515_p.509_1,0515,509,1,Capitolo XXVII,Intestazione,Figura allegorica,"Gonin, Francesco",Storia,,,,https://dlrc.ficlit.unibo.it/files/original/aca51c5a3cb98cd86edf98509f89c4121389922b.jpg,229575; 230079,Quarantana_0515_p.509.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p515,https://dlrc.ficlit.unibo.it/iiif/2/232560,https://dlrc.ficlit.unibo.it/iiif/2/232560/full/full/0/default.jpg,220,466,841,318,0.8965,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232560/220,466,841,318/full/0/default.jpg"
229071,https://dlrc.ficlit.unibo.it/api/items/229071,https://dlrc.ficlit.unibo.it/s/lib/item/229071,"Medaglia di Carlo I° Gonzaga, Duca di Mantova",Quarantana_0515_p.509_2,0515,509,2,Capitolo XXVII,Capolettera,Ritratto,"[Gonin, Francesco]",Storia; Guerra,"Carlo I Gonzaga-Nevers, duca di Mantova e del Monferrato","Monferrato, ducato del",Casale Monferrato; Mantova,https://dlrc.ficlit.unibo.it/files/original/a2b9ddaeb8c3c6eb912769a9aa91a9db5f2346e4.jpg,229576; 230080,Quarantana_0515_p.509.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p515,https://dlrc.ficlit.unibo.it/iiif/2/232560,https://dlrc.ficlit.unibo.it/iiif/2/232560/full/full/0/default.jpg,227,960,351,371,0.9162,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232560/227,960,351,371/full/0/default.jpg"
229072,https://dlrc.ficlit.unibo.it/api/items/229072,https://dlrc.ficlit.unibo.it/s/lib/item/229072,Ritratto di papa Urbano VIII,Quarantana_0516_p.510_1,0516,510,1,Capitolo XXVII,Altre illustrazioni,Ritratto,"Gonin, Francesco; Loyseau",Storia; Guerra,"Urbano VIII (Maffeo Barberini), papa",,,https://dlrc.ficlit.unibo.it/files/original/88293a622094863d738907ea3b47c6b23ab3ba22.jpg,229577; 230081,Quarantana_0516_p.510.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p516,https://dlrc.ficlit.unibo.it/iiif/2/232561,https://dlrc.ficlit.unibo.it/iiif/2/232561/full/full/0/default.jpg,808,1208,692,626,0.8533,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232561/808,1208,692,626/full/0/default.jpg"
229073,https://dlrc.ficlit.unibo.it/api/items/229073,https://dlrc.ficlit.unibo.it/s/lib/item/229073,Ritratto di Maria de' Medici,Quarantana_0517_p.511_1,0517,511,1,Capitolo XXVII,Altre illustrazioni,Ritratto,"Gonin, Francesco",Storia; Guerra,Maria de' Medici,,,https://dlrc.ficlit.unibo.it/files/original/7e6ffa66f8c744cca81bc4ae9e4f200dcb32bd20.jpg,229578; 230082,Quarantana_0517_p.511.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p517,https://dlrc.ficlit.unibo.it/iiif/2/232562,https://dlrc.ficlit.unibo.it/iiif/2/232562/full/full/0/default.jpg,332,609,622,645,0.8033,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232562/332,609,622,645/full/0/default.jpg"
229074,https://dlrc.ficlit.unibo.it/api/items/229074,https://dlrc.ficlit.unibo.it/s/lib/item/229074,Ritratto di Carlo Emanuele,Quarantana_0518_p.512_1,0518,512,1,Capitolo XXVII,Altre illustrazioni,Ritratto,"Gonin, Francesco; Sacchi, Luigi",Storia; Guerra,"Carlo Emanuele I, duca di Savoia",,,https://dlrc.ficlit.unibo.it/files/original/76d6448d35ca23f590503dc150968e44447ad1e9.jpg,229579; 230083,Quarantana_0518_p.512.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p518,https://dlrc.ficlit.unibo.it/iiif/2/232563,https://dlrc.ficlit.unibo.it/iiif/2/232563/full/full/0/default.jpg,865,672,565,638,0.9455,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232563/865,672,565,638/full/0/default.jpg"
229075,https://dlrc.ficlit.unibo.it/api/items/229075,https://dlrc.ficlit.unibo.it/s/lib/item/229075,"Agnese si fa leggere la lettera di Renzo da Alessio di Maggianico, suo cugino",Quarantana_0520_p.514_1,0520,514,1,Capitolo XXVII,Altre illustrazioni,Scena con figure,"Gonin, Francesco",Viaggio,"Agnese, madre di Lucia; Alessio di Maggianico, cugino di Agnese",,Maggianico,https://dlrc.ficlit.unibo.it/files/original/d93d9763fc99b789734d5336c9fa69ef75f94ed5.jpg,229580; 230084,Quarantana_0520_p.514.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p520,https://dlrc.ficlit.unibo.it/iiif/2/232565,https://dlrc.ficlit.unibo.it/iiif/2/232565/full/full/0/default.jpg,839,1183,604,427,0.9538,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232565/839,1183,604,427/full/0/default.jpg"
229076,https://dlrc.ficlit.unibo.it/api/items/229076,https://dlrc.ficlit.unibo.it/s/lib/item/229076,Renzo riceve la lettera di Agnese dove si parla del voto e per la rabbia quasi se la prende con l'intermediario,Quarantana_0523_p.517_1,0523,517,1,Capitolo XXVII,Altre illustrazioni,Scena con figure,"Riccardi, Paolo",Viaggio; Religione; Passioni,Renzo Tramaglino,,,https://dlrc.ficlit.unibo.it/files/original/1e96076700bbb239710eff84a37299fbf9f1aa38.jpg,229581; 230085,Quarantana_0523_p.517.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p523,https://dlrc.ficlit.unibo.it/iiif/2/232568,https://dlrc.ficlit.unibo.it/iiif/2/232568/full/full/0/default.jpg,335,655,604,493,0.8967,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232568/335,655,604,493/full/0/default.jpg"
229077,https://dlrc.ficlit.unibo.it/api/items/229077,https://dlrc.ficlit.unibo.it/s/lib/item/229077,Lucia parla con Donna Prassede di Renzo,Quarantana_0524_p.518_1,0524,518,1,Capitolo XXVII,Altre illustrazioni,Scena con figure,"Gonin, Francesco; Bernard",Viaggio; Passioni,Lucia Mondella; Donna Prassede,Casa di don Ferrante a Milano,Milano ,https://dlrc.ficlit.unibo.it/files/original/7ddceff98f4e65d903088930d4403010bd06e6f8.jpg,229582; 230086,Quarantana_0524_p.518.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p524,https://dlrc.ficlit.unibo.it/iiif/2/232569,https://dlrc.ficlit.unibo.it/iiif/2/232569/full/full/0/default.jpg,732,818,841,641,0.8221,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232569/732,818,841,641/full/0/default.jpg"
229078,https://dlrc.ficlit.unibo.it/api/items/229078,https://dlrc.ficlit.unibo.it/s/lib/item/229078,Ritratto di Don Ferrante,Quarantana_0526_p.520_1,0526,520,1,Capitolo XXVII,Altre illustrazioni,Ritratto,"Gonin, Francesco; Loyseau",Cultura,"Ferrante, don",Casa di don Ferrante a Milano,Milano ,https://dlrc.ficlit.unibo.it/files/original/3f89535125c13c0f5f910f8617a920de32c265a1.jpg,229583; 230087,Quarantana_0526_p.520.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p526,https://dlrc.ficlit.unibo.it/iiif/2/232571,https://dlrc.ficlit.unibo.it/iiif/2/232571/full/full/0/default.jpg,895,1377,493,458,0.976,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232571/895,1377,493,458/full/0/default.jpg"
229079,https://dlrc.ficlit.unibo.it/api/items/229079,https://dlrc.ficlit.unibo.it/s/lib/item/229079,Ritratto di Girolamo Cardano,Quarantana_0528_p.522_1,0528,522,1,Capitolo XXVII,Altre illustrazioni,Ritratto,"Gonin, Francesco",Storia; Cultura,"Cardano, Gerolamo",Casa di don Ferrante a Milano,Milano ,https://dlrc.ficlit.unibo.it/files/original/de7316b1a2f252d0a4d133b7a5181097e00657fa.jpg,229584; 230088,Quarantana_0528_p.522.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p528,https://dlrc.ficlit.unibo.it/iiif/2/232573,https://dlrc.ficlit.unibo.it/iiif/2/232573/full/full/0/default.jpg,844,737,599,648,0.9223,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232573/844,737,599,648/full/0/default.jpg"
229080,https://dlrc.ficlit.unibo.it/api/items/229080,https://dlrc.ficlit.unibo.it/s/lib/item/229080,Ritratti di Niccolò Machiavelli e Giovanni Botero,Quarantana_0530_p.524_1,0530,524,1,Capitolo XXVII,Altre illustrazioni,Ritratto,"Gonin, Francesco; Bernard",Storia; Cultura,"Machiavelli, Niccolò; Botero, Giovanni",Casa di don Ferrante a Milano,Milano ,https://dlrc.ficlit.unibo.it/files/original/8d444f841d663b2517147cf7eb7e6a40ea0c8471.jpg,229585; 230089,Quarantana_0530_p.524.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p530,https://dlrc.ficlit.unibo.it/iiif/2/232575,https://dlrc.ficlit.unibo.it/iiif/2/232575/full/full/0/default.jpg,757,707,770,436,0.8578,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232575/757,707,770,436/full/0/default.jpg"
229081,https://dlrc.ficlit.unibo.it/api/items/229081,https://dlrc.ficlit.unibo.it/s/lib/item/229081,"Bosco flagellato dalla tempesta, simbolo degli eventi della sezione conclusiva del romanzo",Quarantana_0532_p.526_1,0532,526,1,Capitolo XXVII,Altre illustrazioni,Paesaggio naturale; Figura allegorica,"D'Azeglio, Massimo; Sacchi, Luigi; Bernard",Pericolo e ansia di evitarlo,,,,https://dlrc.ficlit.unibo.it/files/original/7820cac9b3946c3b06eb91ba62bda70a4c6afff6.jpg,229586; 230090,Quarantana_0532_p.526.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p532,https://dlrc.ficlit.unibo.it/iiif/2/232577,https://dlrc.ficlit.unibo.it/iiif/2/232577/full/full/0/default.jpg,721,1021,841,816,0.7735,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232577/721,1021,841,816/full/0/default.jpg"
229082,https://dlrc.ficlit.unibo.it/api/items/229082,https://dlrc.ficlit.unibo.it/s/lib/item/229082,Lotta tra la colomba e il serpente,Quarantana_0533_p.527_1,0533,527,1,Capitolo XXVIII,Intestazione,Figura allegorica,"Gonin, Francesco; Sacchi, Luigi",Carestia,,,,https://dlrc.ficlit.unibo.it/files/original/75dc117ebba8e575ee247ead857bfbbb06392ef5.jpg,229587; 230091,Quarantana_0533_p.527.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p533,https://dlrc.ficlit.unibo.it/iiif/2/232578,https://dlrc.ficlit.unibo.it/iiif/2/232578/full/full/0/default.jpg,251,448,792,342,0.7365,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232578/251,448,792,342/full/0/default.jpg"
229083,https://dlrc.ficlit.unibo.it/api/items/229083,https://dlrc.ficlit.unibo.it/s/lib/item/229083,"L'Abbondanza che rovescia un corno vuoto, in aria di scherno",Quarantana_0533_p.527_2,0533,527,2,Capitolo XXVIII,Capolettera,Figura allegorica,"Gonin, Francesco",Carestia,,,,https://dlrc.ficlit.unibo.it/files/original/65afea594b15bcdd5b0a667e02fde22436d9766c.jpg,229588; 230092,Quarantana_0533_p.527.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p533,https://dlrc.ficlit.unibo.it/iiif/2/232578,https://dlrc.ficlit.unibo.it/iiif/2/232578/full/full/0/default.jpg,256,1148,362,401,0.9385,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232578/256,1148,362,401/full/0/default.jpg"
229084,https://dlrc.ficlit.unibo.it/api/items/229084,https://dlrc.ficlit.unibo.it/s/lib/item/229084,Due impiccati davanti al forno delle grucce,Quarantana_0536_p.530_1,0536,530,1,Capitolo XXVIII,Altre illustrazioni,Scena con figure,"[Gonin, Francesco]",Carestia,,"Cordusio, piazzetta o crocicchio a Milano; Forno delle grucce",Milano,https://dlrc.ficlit.unibo.it/files/original/8592c57d4bda887fc69beee8f94a87708f8ed399.jpg,229589; 230093,Quarantana_0536_p.530.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p536,https://dlrc.ficlit.unibo.it/iiif/2/232581,https://dlrc.ficlit.unibo.it/iiif/2/232581/full/full/0/default.jpg,730,1130,848,732,0.9143,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232581/730,1130,848,732/full/0/default.jpg"
229085,https://dlrc.ficlit.unibo.it/api/items/229085,https://dlrc.ficlit.unibo.it/s/lib/item/229085,Bravo caduto in disgrazia,Quarantana_0538_p.532_1,0538,532,1,Capitolo XXVIII,Altre illustrazioni,Scena con figure,"Riccardi, Paolo",Carestia; Morte,,,Milano,https://dlrc.ficlit.unibo.it/files/original/594f18264fb3901f14e11eeecb68f42d0ce5cd8e.jpg,229590; 230094,Quarantana_0538_p.532.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p538,https://dlrc.ficlit.unibo.it/iiif/2/232583,https://dlrc.ficlit.unibo.it/iiif/2/232583/full/full/0/default.jpg,714,1048,848,624,0.9728,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232583/714,1048,848,624/full/0/default.jpg"
229086,https://dlrc.ficlit.unibo.it/api/items/229086,https://dlrc.ficlit.unibo.it/s/lib/item/229086,Contadini in miseria,Quarantana_0539_p.533_1,0539,533,1,Capitolo XXVIII,Altre illustrazioni,Scena con figure,"Gonin, Francesco",Carestia,,,Milano,https://dlrc.ficlit.unibo.it/files/original/f542627811207b354dd5c5395b57499b82e1785a.jpg,229591; 230095,Quarantana_0539_p.533.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p539,https://dlrc.ficlit.unibo.it/iiif/2/232584,https://dlrc.ficlit.unibo.it/iiif/2/232584/full/full/0/default.jpg,207,730,841,627,0.8462,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232584/207,730,841,627/full/0/default.jpg"
229087,https://dlrc.ficlit.unibo.it/api/items/229087,https://dlrc.ficlit.unibo.it/s/lib/item/229087,Preti che girano in coppie a offrire aiuto,Quarantana_0541_p.535_1,0541,535,1,Capitolo XXVIII,Altre illustrazioni,Scena con figure,"Gonin, Francesco",Carestia; Elemosina; Carità,,,Milano,https://dlrc.ficlit.unibo.it/files/original/0327f28b405fdf704e429d40de8513a1321b3afa.jpg,229592; 230096,Quarantana_0541_p.535.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p541,https://dlrc.ficlit.unibo.it/iiif/2/232586,https://dlrc.ficlit.unibo.it/iiif/2/232586/full/full/0/default.jpg,204,798,841,628,0.7948,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232586/204,798,841,628/full/0/default.jpg"
229088,https://dlrc.ficlit.unibo.it/api/items/229088,https://dlrc.ficlit.unibo.it/s/lib/item/229088,Scena osservata dal Ripamonti di una donna morta per la strada ,Quarantana_0544_p.538_1,0544,538,1,Capitolo XXVIII,Altre illustrazioni,Scena con figure,"Gonin, Francesco; Sacchi, Luigi; Loyseau",Carestia; Morte; Storia,"Ripamonti, Giuseppe",,Milano,https://dlrc.ficlit.unibo.it/files/original/6b55ba3441da3ef3bda61c47829202a5bced78a9.jpg,229593; 230097,Quarantana_0544_p.538.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p544,https://dlrc.ficlit.unibo.it/iiif/2/232589,https://dlrc.ficlit.unibo.it/iiif/2/232589/full/full/0/default.jpg,728,1105,841,749,0.9776,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232589/728,1105,841,749/full/0/default.jpg"
229089,https://dlrc.ficlit.unibo.it/api/items/229089,https://dlrc.ficlit.unibo.it/s/lib/item/229089,Il lazzaretto di Milano,Quarantana_0546_p.540_1,0546,540,1,Capitolo XXVIII,Altre illustrazioni,Scena con figure,"Moja, Federico",Carestia,,Lazzeretto di Porta Orientale a Milano,Milano,https://dlrc.ficlit.unibo.it/files/original/bb1fe006656c0bba3020a40a8e3d469ef7f6f6e1.jpg,229594; 230098,Quarantana_0546_p.540.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p546,https://dlrc.ficlit.unibo.it/iiif/2/232591,https://dlrc.ficlit.unibo.it/iiif/2/232591/full/full/0/default.jpg,708,902,848,822,0.7198,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232591/708,902,848,822/full/0/default.jpg"
